User's ID,ProdID,Rating,Review Count,Category,Brand,Name,ImageURL,Description,Tags
73,9,5.0,1,"books, house, home, gardening, books, gardening, books, herbs","holistic, herbal, solutions",Chlorella Powder Broken Cell,https://i5.walmartimages.com/asr/c8af353d-c591-4de8-8481-45ed3e2ff658_1.84c94cf1f2baec6e456f4c543666a459.jpeg,"bulk, products, packaged, sealable, food, grade, bag, blocks, uv, light, moisture, products, safety, sealed, customers, safety, dark, colored, bags, specially, designed, ensure, freshest, product, possible, chlorella, powder, broken, cell","books, house, home, gardening, books, gardening, books, herbs, holistic, herbal, solutions, bulk, products, packaged, sealable, food, grade, bag, blocks, uv, light, moisture, products, safety, sealed, customers, safety, dark, colored, bags, specially, designed, ensure, freshest, product, possible, chlorella, powder, broken, cell"
7,996,0.0,0,"personal, care, incontinence, incontinence",dynarex,"Dynarex Underpad 30 X 36 Inch Disposable Fluff / Polymer Heavy Absorbency, 1348 - Case of 100",https://i5.walmartimages.com/asr/3598f988-7426-42db-8a42-53c3a4a854e6_1.213da39909534839d8bc9df37571798e.jpeg,"underpad, dynarex, 30, x, 36, inch, disposable, fluff, polymer, heavy, absorbency, manufacturer, dynarex, manufacturer, number, 1348, brand, dynarex, application, underpad, absorbency, heavy, absorbency, absorbent, core, material, fluff, polymer, backrest, color, blue, backsheet, material, waterproof, backing, dimensions, 30, x, 36, inch, latex, free, indicator, natural, rubber, latex, topsheet, material, nonwoven, topsheet, usage, disposable, sold, case, 100, highly, absorbent, soft, fluff, fill, 90, g, waterproof, non, skid, blue, backing, sealed, sides, prevent, leakage, underpads, polymer, offer, extra, absorbency, protection, dynarex, underpad, 30, x, 36, inch, disposable, fluff, polymer, heavy, absorbency, 1348, case, 100","personal, care, incontinence, incontinence, dynarex, underpad, dynarex, 30, x, 36, inch, disposable, fluff, polymer, heavy, absorbency, manufacturer, dynarex, manufacturer, number, 1348, brand, dynarex, application, underpad, absorbency, heavy, absorbency, absorbent, core, material, fluff, polymer, backrest, color, blue, backsheet, material, waterproof, backing, dimensions, 30, x, 36, inch, latex, free, indicator, natural, rubber, latex, topsheet, material, nonwoven, topsheet, usage, disposable, sold, case, 100, highly, absorbent, soft, fluff, fill, 90, g, waterproof, non, skid, blue, backing, sealed, sides, prevent, leakage, underpads, polymer, offer, extra, absorbency, protection, dynarex, underpad, 30, x, 36, inch, disposable, fluff, polymer, heavy, absorbency, 1348, case, 100"
85,59,0.0,0,"home, decor, candles, home, fragrance, oil, diffusers","diffuse, essential, oils",Lemongrass Essential Oil for Diffuser & Reed Diffusers (100% Pure Essential Oil) 60ml,https://i5.walmartimages.com/asr/7dfabe17-a7f6-4268-8411-13ccf32c2ba5_1.8c8ed8e1df0d03ac83cb07c813555936.jpeg,,"home, decor, candles, home, fragrance, oil, diffusers, diffuse, essential, oils,"
5,81,0.0,0,"beauty, makeup, face, makeup, face, makeup, brands, maybelline, face, makeup",maybelline,"Maybelline New York Instant Age Rewind The Lifter Makeup, Pure Beige, 1 Fluid Ounce",https://i5.walmartimages.com/asr/2088c97f-05bd-4ee9-9a39-758de7441579_1.0475a1708b7cccd19d15ab154cf318c1.jpeg,"firmer, lifted, skin, instantly, instant, age, rewind, lifter, makeup, dual, formula, primer, plus, lifting, foundation, contains, peptides, firm, skin, covering, instantly, try, entire, instant, age, rewind, collection, new, york, lifting, foundation, smoothing, primer, inside, formula, peptides, firms, skin, covers, instantly, primer, smoothens, lines, rough, texture","beauty, makeup, face, makeup, face, makeup, brands, maybelline, face, makeup, maybelline, firmer, lifted, skin, instantly, instant, age, rewind, lifter, makeup, dual, formula, primer, plus, lifting, foundation, contains, peptides, firm, skin, covering, instantly, try, entire, instant, age, rewind, collection, new, york, lifting, foundation, smoothing, primer, inside, formula, peptides, firms, skin, covers, instantly, primer, smoothens, lines, rough, texture"
8,971237,0.0,0,"personal, care, bath, body, hand, soaps","rescue, essentials",Castille Soap Towelettes - 10 pack By Rescue Essentials,https://i5.walmartimages.com/asr/dfb1cdf3-fbaa-4fb1-bf4d-71cb23266590_1.4b5d20a35fffd14a3a80c5c06e67ffc3.jpeg,"castille, soap, towelettes, resealable, bag, excellent, kits, weight, oz, castille, soap, towelettes, 10, pack, rescue, essentials","personal, care, bath, body, hand, soaps, rescue, essentials, castille, soap, towelettes, resealable, bag, excellent, kits, weight, oz, castille, soap, towelettes, 10, pack, rescue, essentials"
7644009,87,0.0,0,"health, superfoods, cleanses, superfoods, superfoods","ecostream, naturals","Vital Daily Natural Super Greens, Gluten & Dairy Free",https://i5.walmartimages.com/asr/860d3e30-e3bc-4306-9a3d-77428659e7e5_1.df73da6ff59647a7fddea7fafa16dcbe.jpeg,"ecostream, naturals, vital, daily, natural, super, greens, gluten, dairy, free, 50, natural, scientifically, formulated, ingredients, including, certified, organic, vegetables, vitamins, minerals, enzymes, antioxidants, fiber, essential, amino, acids, probiotic, cultures, gluten, free, amazing, tasting, tropical, flavor, powder, powder, drink, leafy, bulk, vegetables, natural, grass, free, foods, help, detox, digest, performance, enhance, immune, system, mega, dose, greens, women, men, powered, nature, antioxidant, clean, shake, helps, body, naturally, slim, best, dried, raw, natural, ingredients, including, certified, organic, vegetables, gluten, free, amazing, tasting, tropical, flavor, powder, scientifically, formulated, ingredients, certified, cgmp, highest, quality, standards, soy, free, dairy, free, sugar, added","health, superfoods, cleanses, superfoods, superfoods, ecostream, naturals, ecostream, naturals, vital, daily, natural, super, greens, gluten, dairy, free, 50, natural, scientifically, formulated, ingredients, including, certified, organic, vegetables, vitamins, minerals, enzymes, antioxidants, fiber, essential, amino, acids, probiotic, cultures, gluten, free, amazing, tasting, tropical, flavor, powder, powder, drink, leafy, bulk, vegetables, natural, grass, free, foods, help, detox, digest, performance, enhance, immune, system, mega, dose, greens, women, men, powered, nature, antioxidant, clean, shake, helps, body, naturally, slim, best, dried, raw, natural, ingredients, including, certified, organic, vegetables, gluten, free, amazing, tasting, tropical, flavor, powder, scientifically, formulated, ingredients, certified, cgmp, highest, quality, standards, soy, free, dairy, free, sugar, added"
614,9,0.0,0,"premium, beauty, premium, makeup, premium, lips, premium, lip, gloss",vasanti,Power Oils Lip Gloss,https://i5.walmartimages.com/asr/95d9d49a-17d5-4e90-aabe-820c879a452c_1.5b1b40f4715cba4b71f05e14edb650a2.png,,"premium, beauty, premium, makeup, premium, lips, premium, lip, gloss, vasanti,"
438,1,0.0,0,"beauty, hair, care, conditioner, redken, conditioner",redken,Redken All Soft Mega Conditioner 250 ml,https://i5.walmartimages.com/asr/55b912c2-e1a3-486c-a294-4cbf20ebdbcc.ec56412cccffbc8a26acbf119334365c.jpeg,"redken, soft, mega, conditioner, gently, detangles, nourishes, severely, dry, medium, thick, hair, hydrating, conditioner, improves, manageability, leaves, hair, soft, shiny, finish, soft, mega, conditioner, infused, superfood, nutri, complex, cactus, extract, aloe, vera, sacha, inchi, oil, hydrate, strengthen, lock, moisture, day, soft, mega, conditioner, 250mlredken, soft, mega, conditioner, 250, ml","beauty, hair, care, conditioner, redken, conditioner, redken, redken, soft, mega, conditioner, gently, detangles, nourishes, severely, dry, medium, thick, hair, hydrating, conditioner, improves, manageability, leaves, hair, soft, shiny, finish, soft, mega, conditioner, infused, superfood, nutri, complex, cactus, extract, aloe, vera, sacha, inchi, oil, hydrate, strengthen, lock, moisture, day, soft, mega, conditioner, 250mlredken, soft, mega, conditioner, 250, ml"
91099149,7,0.0,1003,"personal, care, incontinence, men, incontinence",depend,"Product of Depend Fit-Flex Large Maximum Absorbency Underwear for Men, 84 ct.",https://i5.walmartimages.com/asr/0dfbf9d1-a7ad-4b98-b683-9e2f09067540_1.7b184e6dd8c654ccf86e19388118c03b.jpeg,"product, depend, fit, flex, large, maximum, absorbency, underwear, men, 84, incontinence","personal, care, incontinence, men, incontinence, depend, product, depend, fit, flex, large, maximum, absorbency, underwear, men, 84, incontinence"
7849,31,0.0,0,"household, essentials, air, fresheners, spray, air, fresheners, trigger, spray, trigger, spray","courtney, candles, creations",Courtneys Pump Room Spray - PATCHOULI,https://i5.walmartimages.com/asr/ea67fe2a-e7c8-4786-b645-c2b48e12be62_1.48f39df95e8381c5bc47fa5d0402a04c.jpeg,"courtneys, pump, room, spray, comes, 160, fragrances, features, highest, possible, fragrance, content, sunflower, available, courtneys, candles, select, fragrance, pull, menu, abovefragrance, descriptions, shown, create, instant, atmosphere, room, home, courtneys, sophisticated, highly, concentrated, mist, shipped, california, california, air, resources, board, restrictions, fragrance, content, ahead, storm, crisp, clean, energizing, fragrance, includes, hints, rose, ylang, lavender, clove, afternoon, leisure, soothing, spicy, fragrance, includes, woodsy, fruity, notes, nutmeg, cedar, wood, apples, cinnamon, like, charleston, new, orleans, ll, love, afternoon, leisure, allure, exotic, blend, rosewood, jasmine, almond, creme, intense, almond, rich, creme, hint, cherry, amazon, fruity, smell, similar, aromatique, fragrance, smell, thecourtneys, pump, room, spray, patchouli","household, essentials, air, fresheners, spray, air, fresheners, trigger, spray, trigger, spray, courtney, candles, creations, courtneys, pump, room, spray, comes, 160, fragrances, features, highest, possible, fragrance, content, sunflower, available, courtneys, candles, select, fragrance, pull, menu, abovefragrance, descriptions, shown, create, instant, atmosphere, room, home, courtneys, sophisticated, highly, concentrated, mist, shipped, california, california, air, resources, board, restrictions, fragrance, content, ahead, storm, crisp, clean, energizing, fragrance, includes, hints, rose, ylang, lavender, clove, afternoon, leisure, soothing, spicy, fragrance, includes, woodsy, fruity, notes, nutmeg, cedar, wood, apples, cinnamon, like, charleston, new, orleans, ll, love, afternoon, leisure, allure, exotic, blend, rosewood, jasmine, almond, creme, intense, almond, rich, creme, hint, cherry, amazon, fruity, smell, similar, aromatique, fragrance, smell, thecourtneys, pump, room, spray, patchouli"
6842,5,0.0,0,"household, essentials, household, essentials, brand, renuzit, air, fresheners",renuzit,"5PK Adjustables Air Freshener Forever Raspberry, Solid, 7 oz Cone",https://i5.walmartimages.com/asr/6d4bacb2-0058-40c4-97e9-5b64de44d1f4.4c4d72b36869aa0e9f0f06ed5b1a5c12.jpeg,"renuzit, cone, air, fresheners, great, small, spaces, lasts, 30, days, 98, biodegradable, gel, adjust, cone, level, fragrance, facility, smelling, fresh, brand, product, type, air, fresheners, odor, eliminators, stick, forever, form, odor, type, standards, bpi, consumer, recycled, content, consumer, recycled, content, recycled, content, quantity, package, 5pk, 5pk, adjustables, air, freshener, forever, raspberry, solid, 7, oz, cone","household, essentials, household, essentials, brand, renuzit, air, fresheners, renuzit, renuzit, cone, air, fresheners, great, small, spaces, lasts, 30, days, 98, biodegradable, gel, adjust, cone, level, fragrance, facility, smelling, fresh, brand, product, type, air, fresheners, odor, eliminators, stick, forever, form, odor, type, standards, bpi, consumer, recycled, content, consumer, recycled, content, recycled, content, quantity, package, 5pk, 5pk, adjustables, air, freshener, forever, raspberry, solid, 7, oz, cone"
889877452,80494,0.0,166,"premium, beauty, premium, beauty, tech, skin, devices, premium, anti, aging, tools, devices",nuface,"($14 Value) NuFace Hydrating Leave-On Gel Primer, 2 Oz",https://i5.walmartimages.com/asr/b141268f-f017-4d0c-af63-5892431c1d92_1.e4b4c0ec485b763056f09853704c5e9a.jpeg,,"premium, beauty, premium, beauty, tech, skin, devices, premium, anti, aging, tools, devices, nuface,"
6,20,0.0,44,"beauty, makeup, eye, makeup, mascara, black, mascara",rimmel,"Rimmel London 003 Extreme Black Volume Accelerator Mascara, 0.23 fl oz",https://i5.walmartimages.com/asr/cea802cc-9af1-4f77-bda0-2f961918d12b_1.1f6e47c2f268309e053bee06568d475d.jpeg,"mascara, volume, boosting, complex, helps, promote, natural, growth, stronger, thicker, lashes, exclusive, grow, lash, complex, volume, boosting, ingredients, procapil, keratin, caffeine, continued, use, bare, lashes, look, fuller, denser, numerous, visibly, multiplied, ophthalmologist, tested, suitable, contact, lens, wearers, sensitive, eyes, product, features, grow, lash, complex, lashes, look, numerous, 30, days, lashes, look, 12x, fuller, instantly","beauty, makeup, eye, makeup, mascara, black, mascara, rimmel, mascara, volume, boosting, complex, helps, promote, natural, growth, stronger, thicker, lashes, exclusive, grow, lash, complex, volume, boosting, ingredients, procapil, keratin, caffeine, continued, use, bare, lashes, look, fuller, denser, numerous, visibly, multiplied, ophthalmologist, tested, suitable, contact, lens, wearers, sensitive, eyes, product, features, grow, lash, complex, lashes, look, numerous, 30, days, lashes, look, 12x, fuller, instantly"
5214,8,0.0,1,"premium, beauty, premium, makeup, premium, nail, polish, care, premium, nail, polish",cnd,"CND Creative Nail Gel Polish Shellac Combo - Base, Top & Shells In The Sand 0.25oz/7.3mL",https://i5.walmartimages.com/asr/73d56521-e846-431a-b236-49373845b18f_1.517ab4979e6fbb3b9f52cbd1308d20fb.jpeg,,"premium, beauty, premium, makeup, premium, nail, polish, care, premium, nail, polish, cnd,"
101,490,0.0,1678,"beauty, beauty, topic, mindful, beauty, mindful, beauty, cosmetics",revlon,"Revlon ColorStay Longwear Lip Liner, 665 Plum, 0.01 oz",https://i5.walmartimages.com/asr/075c59a0-3a35-4b1c-9b75-48af2fac54d8_1.dfeb1e13d13788c255774ec5f5f91473.jpeg,"colorstay, lip, liner, provides, long, wearing, color, definition, helps, lip, color, longer, helps, prevent, feathering, bleeding, rich, color, long, wearing, definition, 8, hour, longwear, lip, liner, smudge, proof, color, new, improved, formula, bolder, color, feathering, bleeding, feels, weightless, lips, smooth, application, formulated, sulfates, parabens, phthalates","beauty, beauty, topic, mindful, beauty, mindful, beauty, cosmetics, revlon, colorstay, lip, liner, provides, long, wearing, color, definition, helps, lip, color, longer, helps, prevent, feathering, bleeding, rich, color, long, wearing, definition, 8, hour, longwear, lip, liner, smudge, proof, color, new, improved, formula, bolder, color, feathering, bleeding, feels, weightless, lips, smooth, application, formulated, sulfates, parabens, phthalates"
